Probe,Score
X219889_at,0.000917256
X201280_s_at,0.000917156
X218814_s_at,0.000917134
X203913_s_at,0.000916792
X205482_x_at,0.000916784
X217470_at,0.000916714
X200997_at,0.00091665
X219858_s_at,0.000916594
X214813_at,0.000916483
X205811_at,0.00091639
X221903_s_at,0.000916213
X214881_s_at,0.000916182
X209208_at,0.000915883
X207457_s_at,0.000915729
X216657_at,0.00091567
X218185_s_at,0.000915399
X211673_s_at,0.000914953
X203767_s_at,0.000914896
X208835_s_at,0.000914834
X209271_at,0.000914589
X218614_at,0.000914588
X203216_s_at,0.000914216
X210804_x_at,0.000914086
X216772_at,0.000913509
X202956_at,0.000913248
X217851_s_at,0.000913069
X219675_s_at,0.000912746
X201970_s_at,0.000912644
X206783_at,0.000912258
X217914_at,0.000911928
X215792_s_at,0.000911004
X216481_at,0.000910958
X202961_s_at,0.000910891
X203171_s_at,0.000910763
X204607_at,0.000910762
X221544_s_at,0.000910673
X214545_s_at,0.000910671
X221653_x_at,0.000910592
X208816_x_at,0.000910068
X207666_x_at,0.000910025
X201000_at,0.000909865
X205802_at,0.00090984
X222166_at,0.000909794
X217575_s_at,0.000909755
X204579_at,0.000909674
X219332_at,0.000909495
X204696_s_at,0.000909436
X209758_s_at,0.000908937
X205107_s_at,0.000908497
X218345_at,0.000908316
X213726_x_at,0.000908097
X220094_s_at,0.000908058
X203710_at,0.000907992
X204022_at,0.000907984
X211162_x_at,0.000907883
X213522_s_at,0.000907806
X216292_at,0.000907594
X202173_s_at,0.000907486
X207036_x_at,0.000907326
X219972_s_at,0.000907215
X218777_at,0.000906839
X216213_at,0.000906695
X220473_s_at,0.000906652
X217737_x_at,0.000906646
X210406_s_at,0.000906547
X203379_at,0.000906471
X219759_at,0.000906006
X205968_at,0.000905762
X218822_s_at,0.000905757
X205121_at,0.000905722
X218553_s_at,0.000905276
X212812_at,0.000905238
X201725_at,0.00090512
X201574_at,0.000904991
X219674_s_at,0.000904844
X221677_s_at,0.000904754
X202122_s_at,0.000904738
X200666_s_at,0.000904166
X214832_at,0.000903986
X216827_at,0.000903913
X219244_s_at,0.000903613
X207339_s_at,0.000903202
X209951_s_at,0.000902733
X201613_s_at,0.000902667
X210588_x_at,0.000902591
X214247_s_at,0.000902349
X206030_at,0.000902208
X219883_at,0.000901729
X210745_at,0.000901348
X203879_at,0.000901211
X217269_s_at,0.000901099
X203033_x_at,0.000900997
X217990_at,0.000900607
X216686_at,0.000900432
X220044_x_at,0.000899956
X209152_s_at,0.000899436
X220921_at,0.000899323
X220541_at,0.000898864
X210291_s_at,0.000898834
X215917_at,0.000898741
X216237_s_at,0.000898599
X36829_at,0.000898214
X205246_at,0.000898156
X209867_s_at,0.000898109
X201252_at,0.000898101
X210299_s_at,0.000898076
X221897_at,0.000898062
X206930_at,0.000898022
X211536_x_at,0.000897858
X209370_s_at,0.00089771
X213691_at,0.000896881
X218035_s_at,0.000896854
X218931_at,0.000896847
X214868_at,0.000896608
X202725_at,0.000896553
X205186_at,0.000896451
X202541_at,0.000896361
X221945_at,0.000896228
X210344_at,0.000895592
X215964_at,0.000895559
X220336_s_at,0.000895437
X213888_s_at,0.000895315
X207333_at,0.000895115
X209807_s_at,0.000894943
X215084_s_at,0.00089469
X201248_s_at,0.000894585
X212855_at,0.000894369
X201246_s_at,0.000894322
X217324_at,0.000893729
X216789_at,0.000893648
X212423_at,0.000893452
X214191_at,0.000893345
X210261_at,0.000893327
X210971_s_at,0.000893098
X202189_x_at,0.000892974
X213198_at,0.000892549
X221888_at,0.000892506
X208495_at,0.000892131
X203271_s_at,0.000891891
X208626_s_at,0.000891865
X207545_s_at,0.000891838
X205721_at,0.000891291
X208915_s_at,0.000891103
X221758_at,0.000891081
X204025_s_at,0.00089105
X208185_x_at,0.000890562
X208466_at,0.000890497
X221151_at,0.000890349
X209797_at,0.000890251
X220879_at,0.000890222
X214647_s_at,0.0008902
X221019_s_at,0.000889829
X215671_at,0.000889717
X209029_at,0.000889587
X208441_at,0.000889079
X202609_at,0.000888803
X202806_at,0.000888597
X213672_at,0.000888558
X218887_at,0.000888557
X202715_at,0.000888287
X202750_s_at,0.000888167
X206163_at,0.000887986
X207413_s_at,0.000887959
X207494_s_at,0.000887731
X215865_at,0.000887561
X201823_s_at,0.000887523
X217740_x_at,0.000887424
X209927_s_at,0.000887375
X217553_at,0.000886851
X207972_at,0.000886837
X201308_s_at,0.000886787
X200609_s_at,0.000886698
X206055_s_at,0.000886689
X213202_at,0.000886673
X201825_s_at,0.000886192
X220922_s_at,0.000885997
X209666_s_at,0.000885958
X201210_at,0.000885805
X211217_s_at,0.000885745
X220245_at,0.000885099
X219387_at,0.000884764
X207728_at,0.00088469
X218494_s_at,0.000884647
X208632_at,0.000884443
X214121_x_at,0.000884442
X206845_s_at,0.000884247
X207880_at,0.000884159
X205115_s_at,0.000883846
X206787_at,0.00088321
X210350_x_at,0.000882724
X213848_at,0.000882694
X220277_at,0.000882238
X217913_at,0.000882062
X221369_at,0.000881562
X220634_at,0.000881507
X214548_x_at,0.000881285
X207452_s_at,0.000881152
X212551_at,0.00088091
X221471_at,0.000880876
X215979_s_at,0.000880859
X212436_at,0.000880698
X212560_at,0.000880651
X215770_at,0.000880542
X209440_at,0.000880087
X207401_at,0.000879793
X201075_s_at,0.000879504
X218284_at,0.00087922
X219687_at,0.000878812
X221954_at,0.000878629
X209415_at,0.000878531
X217749_at,0.000878295
X218369_s_at,0.00087815
X220766_at,0.000878082
X213139_at,0.000877779
X207463_x_at,0.00087746
X217933_s_at,0.000877183
X203423_at,0.000877084
X215166_at,0.00087707
X204783_at,0.000876482
X203331_s_at,0.000876414
X221891_x_at,0.000876358
X204911_s_at,0.000876353
X204608_at,0.000876077
X216752_at,0.000875816
X202115_s_at,0.000875782
X217412_at,0.00087578
X200744_s_at,0.000875775
X49077_at,0.000875278
X203811_s_at,0.000875161
X207885_at,0.000875097
X220114_s_at,0.00087501
X222058_at,0.000874925
X200992_at,0.000874365
X218001_at,0.000873921
X218372_at,0.000873906
X216457_s_at,0.000873234
X213962_s_at,0.000872812
X207154_at,0.000872766
X216071_x_at,0.000872683
X204253_s_at,0.000872449
X210601_at,0.00087217
X210171_s_at,0.000872164
X206889_at,0.000871767
X210862_s_at,0.00087169
X216162_at,0.000871263
X207187_at,0.000871218
X211800_s_at,0.000871051
X216086_at,0.000870609
X221963_x_at,0.000870564
X204429_s_at,0.000870516
X209094_at,0.000870289
X204954_s_at,0.000870005
X212612_at,0.000869615
X216958_s_at,0.00086959
X200956_s_at,0.00086951
X222311_s_at,0.000869126
X211612_s_at,0.000869084
X213458_at,0.00086908
X208324_at,0.00086883
X211272_s_at,0.00086877
X207624_s_at,0.000868516
X201244_s_at,0.000868481
X207373_at,0.000868235
X222371_at,0.000868004
X208397_x_at,0.000867919
X201384_s_at,0.000867789
X212116_at,0.000867642
X212129_at,0.000867557
X218454_at,0.00086751
X214072_x_at,0.0008675
X204110_at,0.000866669
X210102_at,0.000866377
X221918_at,0.000866261
X218540_at,0.000866015
X207061_at,0.000865988
X220486_x_at,0.000865984
X208992_s_at,0.000865887
X202496_at,0.000865419
X200711_s_at,0.000865029
X213131_at,0.000864985
X219611_s_at,0.000864826
X216993_s_at,0.000864802
X209259_s_at,0.000864556
X208319_s_at,0.000864381
X202855_s_at,0.000864189
X212351_at,0.000864155
X212442_s_at,0.000864155
X217037_at,0.000864115
X208783_s_at,0.000863383
X213887_s_at,0.000863019
X219024_at,0.000862896
X207772_s_at,0.000862703
X221350_at,0.000862633
X215411_s_at,0.000862535
X214086_s_at,0.000862413
X217144_at,0.000862296
X214484_s_at,0.00086214
X206821_x_at,0.000861898
X211950_at,0.00086161
X203257_s_at,0.000861473
X216443_at,0.000861467
X221882_s_at,0.000861392
X200833_s_at,0.000861256
X203346_s_at,0.000860931
X202497_x_at,0.000860807
X202406_s_at,0.000860756
X206156_at,0.000860648
X217409_at,0.000860434
X219743_at,0.000860414
X213336_at,0.000860243
X209755_at,0.000860147
X211662_s_at,0.000860128
X219746_at,0.000859864
X211752_s_at,0.000859768
X216807_at,0.000859733
X200730_s_at,0.000859684
X207281_x_at,0.00085943
X217583_at,0.000859314
X218234_at,0.000858963
X202140_s_at,0.000858653
X205720_at,0.000858631
X209171_at,0.000858321
X200940_s_at,0.000858302
X212828_at,0.000858292
X206854_s_at,0.000857871
X207166_at,0.000857467
X212904_at,0.000857459
X206393_at,0.000857281
X202447_at,0.000857236
X202981_x_at,0.000857149
X201712_s_at,0.000857051
X201094_at,0.000857022
X209976_s_at,0.000856608
X216819_at,0.000856155
X206006_s_at,0.000855405
X209737_at,0.000855385
X211807_x_at,0.000855366
X220812_s_at,0.000855293
X202011_at,0.000855109
X200600_at,0.000854965
X208183_at,0.000854803
X208917_x_at,0.0008547
X211413_s_at,0.000854625
X210803_at,0.000854089
X205723_at,0.000854086
X214314_s_at,0.000853676
X209834_at,0.00085364
X206849_at,0.000853452
X211239_s_at,0.000853418
X215565_at,0.000853338
X216877_at,0.00085332
X200638_s_at,0.000853111
X203105_s_at,0.000853008
X218968_s_at,0.000852958
X206853_s_at,0.000852954
X203180_at,0.000852937
X216490_x_at,0.000852861
X209368_at,0.000852612
X215165_x_at,0.000852524
X209488_s_at,0.00085248
X213078_x_at,0.00085242
X219485_s_at,0.000852365
X215274_at,0.000852112
X212433_x_at,0.000851979
X214605_x_at,0.000851112
X213102_at,0.000851089
X216736_at,0.000851089
X204229_at,0.000850991
X215003_at,0.000850781
X216434_at,0.000850613
X206758_at,0.000850553
X218600_at,0.000850077
X211580_s_at,0.000850074
X217967_s_at,0.000849978
X220506_at,0.000849826
X209438_at,0.00084949
X203485_at,0.000849456
X211783_s_at,0.0008494
X221184_at,0.000849201
X213754_s_at,0.000848715
X201172_x_at,0.000848667
X221186_at,0.000848449
X211520_s_at,0.000848408
X49327_at,0.000847876
X218250_s_at,0.000847871
X210141_s_at,0.000847399
X216722_at,0.000847305
X216595_at,0.000847196
X215379_x_at,0.000847094
X202263_at,0.000847091
X212874_at,0.000846894
X209701_at,0.000846859
X208693_s_at,0.000846825
X215261_at,0.000846762
X220331_at,0.000846743
X209874_x_at,0.000846693
X205750_at,0.000846677
X205138_s_at,0.000846552
X210498_at,0.000846491
X220099_s_at,0.000846429
X210909_x_at,0.000846387
X205648_at,0.000846321
X210129_s_at,0.000846146
X205055_at,0.000846085
X205314_x_at,0.00084576
X205742_at,0.000845238
X203633_at,0.000845036
X201927_s_at,0.000844937
X201205_at,0.000844912
X203267_s_at,0.000844852
X203621_at,0.000844786
X220706_at,0.000844683
X213564_x_at,0.00084447
X219020_at,0.000844155
X220975_s_at,0.000844102
X210501_x_at,0.000844072
X209964_s_at,0.000843944
X217541_x_at,0.000843673
X212716_s_at,0.000843397
X218392_x_at,0.000843266
X209332_s_at,0.00084301
X220688_s_at,0.000842903
X220224_at,0.000842608
X211122_s_at,0.000842368
X217333_at,0.000842328
X201309_x_at,0.000842283
X206775_at,0.00084197
X214746_s_at,0.000841852
X201377_at,0.000841848
X216895_at,0.000841408
X207014_at,0.000841145
X219747_at,0.000840858
X209551_at,0.00084042
X208496_x_at,0.00084036
X208259_x_at,0.000839926
X212130_x_at,0.00083955
X222015_at,0.000839451
X202230_s_at,0.000839193
X212017_at,0.000838998
X220123_at,0.000838463
X214510_at,0.000838285
X221453_at,0.000838281
X217890_s_at,0.000838226
X214335_at,0.000838109
X215420_at,0.000838007
X213307_at,0.000837985
X213036_x_at,0.000837977
X209530_at,0.000837708
X210771_at,0.000837689
X203126_at,0.000837494
X210266_s_at,0.000837486
X207018_s_at,0.000837258
X200067_x_at,0.000836914
X220320_at,0.000836854
X203941_at,0.000836627
X210165_at,0.000836591
X211779_x_at,0.000836409
X218706_s_at,0.000835852
X209471_s_at,0.00083584
X218416_s_at,0.000835666
X219767_s_at,0.000835504
X216465_at,0.000835014
X202128_at,0.000834823
X219139_s_at,0.000834801
X217940_s_at,0.00083461
X201831_s_at,0.000834488
X212211_at,0.00083437
X218040_at,0.000834343
X220883_at,0.000834331
X200802_at,0.000834304
X210382_at,0.000834207
X212672_at,0.000833566
X214940_s_at,0.000833335
X221775_x_at,0.000833294
X203258_at,0.000833161
X202471_s_at,0.000832356
X206790_s_at,0.000832284
X217580_x_at,0.000832235
X214051_at,0.000832138
X211516_at,0.000831994
X217713_x_at,0.000831921
X201672_s_at,0.000831826
X212807_s_at,0.000831826
X213679_at,0.000831802
X206469_x_at,0.000831744
X202999_s_at,0.000831708
X220017_x_at,0.00083166
X220607_x_at,0.000831338
X217794_at,0.000831297
X211357_s_at,0.000830978
X206058_at,0.000830908
X219727_at,0.000830699
X209103_s_at,0.000830263
X209089_at,0.000830207
X206320_s_at,0.000829842
X212034_s_at,0.000829523
X213322_at,0.000829338
X214417_s_at,0.00082921
X201029_s_at,0.000829185
X215876_at,0.000829043
X203464_s_at,0.000828649
X217231_s_at,0.000828591
X205701_at,0.000827986
X203498_at,0.000827629
X201112_s_at,0.000827443
X208961_s_at,0.000827162
X201518_at,0.00082712
X212336_at,0.000827067
X207124_s_at,0.000826988
X205295_at,0.000826695
X213662_at,0.000826684
X217879_at,0.000826539
X210937_s_at,0.000826516
X216520_s_at,0.000826511
X210054_at,0.000826367
X203948_s_at,0.000826134
X202909_at,0.000825898
X211047_x_at,0.000825878
X215473_at,0.000825847
X213544_at,0.000825766
X204536_s_at,0.000825704
X203843_at,0.000825665
X204490_s_at,0.000825622
X213114_at,0.000824923
X213431_x_at,0.000824824
X213444_at,0.000824638
X213115_at,0.000824597
X31837_at,0.000824577
X204680_s_at,0.000824393
X218074_at,0.000824375
X217852_s_at,0.000824211
X208734_x_at,0.000824203
X210475_at,0.0008241
X218126_at,0.000823972
X211457_at,0.000823966
X200047_s_at,0.000823761
X212414_s_at,0.000823693
X214894_x_at,0.000823494
X204610_s_at,0.000823379
X221207_s_at,0.000823292
X202883_s_at,0.000823197
X210031_at,0.000823009
X200656_s_at,0.000822854
X209665_at,0.00082264
X208124_s_at,0.000822621
X211042_x_at,0.000822206
X202658_at,0.000821881
X203686_at,0.000821809
X214356_s_at,0.000821642
X216061_x_at,0.00082156
X202126_at,0.000821473
X221146_at,0.000821346
X210324_at,0.000821271
X206269_at,0.000821181
X208592_s_at,0.000821151
X220559_at,0.00082108
X216396_s_at,0.000820694
X220071_x_at,0.000820335
X217829_s_at,0.000820262
X212732_at,0.000820105
X210234_at,0.00082004
X210370_s_at,0.000819746
X205601_s_at,0.000819474
X207729_at,0.000819462
X220426_at,0.000819366
X211953_s_at,0.000819134
X208505_s_at,0.000818952
X211500_at,0.000818897
X212028_at,0.000818616
X209345_s_at,0.000818337
X205110_s_at,0.00081832
X213055_at,0.000818188
X215015_at,0.000817939
X219463_at,0.000817846
X210365_at,0.000817612
X204312_x_at,0.000817607
X205623_at,0.000817164
X204336_s_at,0.000817063
X209229_s_at,0.000816818
X204767_s_at,0.000816702
X210374_x_at,0.000816419
X204436_at,0.000816287
X222252_x_at,0.000816161
X212288_at,0.000816125
X210022_at,0.00081612
X207346_at,0.000815597
X213095_x_at,0.000815475
X202548_s_at,0.000815403
X206075_s_at,0.000815371
X203665_at,0.000815215
X216939_s_at,0.000815009
X36030_at,0.000814666
X212471_at,0.000814513
X219785_s_at,0.000814455
X222383_s_at,0.000814341
X208266_at,0.000814247
X206282_at,0.000814124
X203575_at,0.000813771
X220530_at,0.000813654
X202409_at,0.000813623
X214220_s_at,0.000813552
X202606_s_at,0.000813464
X219952_s_at,0.00081339
X200892_s_at,0.000813357
X205305_at,0.000812971
X219399_at,0.00081297
X37425_g_at,0.000812897
X204074_s_at,0.000812732
X205923_at,0.000812581
X216623_x_at,0.000812564
X203272_s_at,0.000812143
X201691_s_at,0.000811574
X204734_at,0.000811504
X216505_x_at,0.000811162
X213337_s_at,0.000810645
X221647_s_at,0.000810542
X203399_x_at,0.0008105
X206162_x_at,0.000810337
X38964_r_at,0.000810265
X202328_s_at,0.000810131
X211024_s_at,0.000810128
X220204_s_at,0.000809972
X220826_at,0.000809772
X203268_s_at,0.00080859
X217472_at,0.000808534
X208122_x_at,0.000808222
X202512_s_at,0.000808005
X202236_s_at,0.000807991
X213046_at,0.000807937
X220469_at,0.000807926
X38158_at,0.000807857
X219678_x_at,0.000807826
X221017_s_at,0.000807735
X218004_at,0.000807522
X220359_s_at,0.00080735
X214029_at,0.000807339
X213524_s_at,0.000807332
X218748_s_at,0.00080728
X207109_at,0.000807024
X221024_s_at,0.000806803
X218409_s_at,0.00080671
X210119_at,0.000806538
X218381_s_at,0.000806309
X205532_s_at,0.000806254
X208941_s_at,0.000805975
X212606_at,0.000805913
X221774_x_at,0.000805714
X211484_s_at,0.000805632
X206245_s_at,0.000805289
X216976_s_at,0.000805287
X219100_at,0.000805275
X200918_s_at,0.000805253
X200641_s_at,0.000805173
X217864_s_at,0.000804894
X214532_x_at,0.000804177
X212721_at,0.000804072
X218808_at,0.000803912
X209246_at,0.000803745
X208554_at,0.000803595
X204306_s_at,0.000803523
X202111_at,0.000803449
X216122_at,0.000803296
X204731_at,0.000803176
X208173_at,0.000802829
X34846_at,0.000802741
X215421_at,0.000802543
X207799_x_at,0.000802377
X212801_at,0.000802202
X213876_x_at,0.000802192
X217312_s_at,0.000801908
X203700_s_at,0.000801811
X204789_at,0.000801524
X219907_at,0.00080151
X210746_s_at,0.000801328
X219355_at,0.000801272
X209902_at,0.000801254
X209721_s_at,0.000800726
X217892_s_at,0.000800534
X211619_s_at,0.000800397
X217369_at,0.000800243
X203748_x_at,0.000800103
X214412_at,0.000800058
X210878_s_at,0.000799985
X214402_s_at,0.000799901
X208925_at,0.000799818
X201965_s_at,0.000799794
X201417_at,0.000799692
X208369_s_at,0.000799354
X215633_x_at,0.000799052
X210158_at,0.00079905
X206875_s_at,0.000798839
X208538_at,0.000798785
X216161_at,0.000798309
X217627_at,0.000798121
X214803_at,0.000797755
X220019_s_at,0.000797599
X215944_at,0.000797343
X210514_x_at,0.000796947
X221662_s_at,0.00079675
X211686_s_at,0.000796569
X202643_s_at,0.00079647
X212653_s_at,0.000796381
X204650_s_at,0.000796154
X208490_x_at,0.000796153
X206502_s_at,0.000795928
X206084_at,0.000795851
X202431_s_at,0.000795788
X218221_at,0.000795686
X208531_at,0.000795598
X220969_s_at,0.000795196
X217477_at,0.000795047
X207025_at,0.000794967
X201046_s_at,0.000794958
X214485_at,0.000794827
X201312_s_at,0.000794698
X203198_at,0.000794675
X216621_at,0.000794617
X217450_at,0.000794462
X205031_at,0.000794306
X205797_s_at,0.000794233
X203114_at,0.000794187
X206848_at,0.000794144
X219263_at,0.00079378
X205936_s_at,0.000793775
X219097_x_at,0.000793733
X221262_s_at,0.000793464
X206525_at,0.000793257
X204930_s_at,0.000793176
X220887_at,0.000793152
X205498_at,0.000792853
X217809_at,0.000792613
X214122_at,0.000792522
X214007_s_at,0.000792134
X211603_s_at,0.000791952
X219773_at,0.000791899
X200594_x_at,0.000791679
X208841_s_at,0.000791343
X212815_at,0.000791162
X215942_s_at,0.000790863
X212395_s_at,0.000790764
X201806_s_at,0.00079076
X204637_at,0.000790759
X221966_at,0.000790714
X204704_s_at,0.000790573
X201051_at,0.000790535
X220844_at,0.000790385
X219264_s_at,0.000790135
X219050_s_at,0.00079012
X214992_s_at,0.000789941
X213999_at,0.000789672
X209266_s_at,0.00078963
X215755_at,0.000789291
X200713_s_at,0.000789175
X201769_at,0.000789119
X213231_at,0.000789023
X213092_x_at,0.000788879
X215086_at,0.000788804
X205418_at,0.00078811
X209877_at,0.000788047
X221811_at,0.000788001
X218470_at,0.000787943
X211072_x_at,0.000787662
X219486_at,0.00078757
X212985_at,0.000787526
AFFX.TrpnX.M_at,0.000787414
X201220_x_at,0.000787323
X209900_s_at,0.000787255
X202727_s_at,0.000787063
X215888_at,0.00078706
X219595_at,0.000786905
X211021_s_at,0.000786772
X207868_at,0.000786653
X204940_at,0.000786039
X210262_at,0.000786034
X200778_s_at,0.000785993
X222231_s_at,0.00078596
X221619_s_at,0.000785885
X204268_at,0.000785586
X217949_s_at,0.000785404
X212204_at,0.000784988
X213717_at,0.000784548
X222143_s_at,0.000784418
X220945_x_at,0.000783479
X201379_s_at,0.000783268
X221860_at,0.000783211
X202060_at,0.000783145
X203908_at,0.000783132
X209607_x_at,0.000782891
X222110_at,0.000782747
X210573_s_at,0.000782287
X219804_at,0.00078223
X216066_at,0.000782051
X221968_s_at,0.000781728
X210211_s_at,0.000781366
X217133_x_at,0.000780893
X221898_at,0.000780879
X202133_at,0.000780461
X214264_s_at,0.000780128
X205637_s_at,0.000779948
X218726_at,0.000779785
X218410_s_at,0.000779667
X217343_at,0.000779392
X214151_s_at,0.000779332
X209956_s_at,0.00077924
X65086_at,0.000779121
X220606_s_at,0.000778744
X211766_s_at,0.000778574
X212430_at,0.000778012
X206589_at,0.00077787
X210788_s_at,0.000777591
X202350_s_at,0.000777465
X208885_at,0.000777413
X204527_at,0.000777254
X210580_x_at,0.000777025
X207749_s_at,0.000776941
X221482_s_at,0.000776809
X201619_at,0.000776676
X205288_at,0.000776624
X201099_at,0.000776574
X214687_x_at,0.000776573
X217049_x_at,0.000776502
X210992_x_at,0.000776498
X219710_at,0.000776275
X32137_at,0.000776127
X219797_at,0.000776045
X208698_s_at,0.00077603
AFFX.BioDn.5_at,0.000775906
X218357_s_at,0.000775759
X206754_s_at,0.000775704
X214093_s_at,0.000775644
X217891_at,0.000775548
X207535_s_at,0.000775547
X209001_s_at,0.000775462
X215023_s_at,0.000775381
X215431_at,0.000775266
X202362_at,0.000775256
X201564_s_at,0.000774935
X204109_s_at,0.000774832
X211129_x_at,0.000774693
X209106_at,0.000774344
X216416_at,0.000773912
X214142_at,0.000773688
X206509_at,0.000773415
X217810_x_at,0.000773177
X216951_at,0.000773079
X40569_at,0.000773008
X218894_s_at,0.000772958
X203785_s_at,0.000772953
X204226_at,0.000772839
X204031_s_at,0.000772835
X209435_s_at,0.000772329
X212085_at,0.000772139
X215286_s_at,0.000772128
X204847_at,0.000772127
X219266_at,0.000772115
X213982_s_at,0.000772097
X202399_s_at,0.000771938
X212310_at,0.000771818
X207887_s_at,0.000771707
X210691_s_at,0.00077116
X202854_at,0.0007711
X204514_at,0.000770826
X221911_at,0.000770377
X220586_at,0.000769865
X208513_at,0.000769848
X204509_at,0.000769697
X201139_s_at,0.000769631
X204164_at,0.0007695
X220041_at,0.000769402
X212896_at,0.000769255
X203716_s_at,0.000769157
X208005_at,0.000768831
X218267_at,0.000768623
X215953_at,0.000768597
X221464_at,0.000768525
X201543_s_at,0.000768445
X210380_s_at,0.000768424
X201629_s_at,0.000768101
X214318_s_at,0.00076809
X54970_at,0.000768089
X204015_s_at,0.000767977
X201165_s_at,0.000767967
X212118_at,0.000767723
X202699_s_at,0.000767523
X202835_at,0.000767357
X219390_at,0.000767162
X214505_s_at,0.000767136
X218883_s_at,0.000766862
X204481_at,0.000766692
X202671_s_at,0.000766667
X200734_s_at,0.000766658
X215587_x_at,0.000766636
X211232_x_at,0.000766463
X209180_at,0.000765558
X215790_at,0.000765547
X202336_s_at,0.000765398
X212655_at,0.000764969
X203460_s_at,0.000764476
X206094_x_at,0.000764431
X211349_at,0.000764363
X201277_s_at,0.000763985
X200944_s_at,0.000763963
X203573_s_at,0.000763938
X209167_at,0.000763863
X214305_s_at,0.000763834
X205483_s_at,0.000763819
X214595_at,0.000763661
X209882_at,0.000763393
X216008_s_at,0.000763385
X216552_x_at,0.000763283
X209009_at,0.000763272
X215518_at,0.000763077
X218119_at,0.000763
X217430_x_at,0.000762983
X200975_at,0.000762838
X212922_s_at,0.000762528
X215253_s_at,0.000762479
X216280_s_at,0.000762403
X208485_x_at,0.000762363
X204914_s_at,0.000762321
X209448_at,0.000761924
X205554_s_at,0.000761855
X206952_at,0.000761773
X202730_s_at,0.000761697
X202345_s_at,0.000761422
X216064_s_at,0.000761092
X217033_x_at,0.000760917
X208836_at,0.000760831
X202577_s_at,0.000760655
X212244_at,0.000760644
X200920_s_at,0.000760085
X214299_at,0.000760067
X202994_s_at,0.000760012
X208755_x_at,0.000759923
X215849_x_at,0.000759757
X211198_s_at,0.000759372
X220028_at,0.000759171
X217250_s_at,0.000759105
X212215_at,0.000758946
X213948_x_at,0.000758795
X206101_at,0.000758734
X211372_s_at,0.000758459
X219902_at,0.000758109
X214964_at,0.000757968
X206559_x_at,0.000757866
X214931_s_at,0.000757521
X40284_at,0.000757429
X218771_at,0.000757259
X217832_at,0.000756471
X221041_s_at,0.000756419
X204570_at,0.000756355
X215359_x_at,0.000756264
X207095_at,0.000756013
X216561_x_at,0.000755403
X220543_at,0.000755166
X215650_at,0.000754736
X213347_x_at,0.000754588
X214638_s_at,0.000754553
X222059_at,0.000754311
X635_s_at,0.00075358
X220566_at,0.000753574
X203746_s_at,0.000753252
X207343_at,0.000753019
X34408_at,0.000752685
X35685_at,0.000752567
X203611_at,0.000752551
X203898_at,0.00075211
X217127_at,0.000751545
X204056_s_at,0.000751505
X213463_s_at,0.000751334
X221325_at,0.000750678
X201553_s_at,0.000750431
X208588_at,0.00075021
X217773_s_at,0.000750085
X201270_x_at,0.000749703
X218824_at,0.000749679
X216651_s_at,0.000749469
X208244_at,0.000749408
X207504_at,0.000749178
X203283_s_at,0.000749118
X208315_x_at,0.000748919
X207992_s_at,0.000748767
X204797_s_at,0.000748655
X208469_s_at,0.000748225
X220547_s_at,0.000747978
X207103_at,0.000747947
X210644_s_at,0.000747389
X214701_s_at,0.000747261
X32029_at,0.000747244
X214112_s_at,0.000746865
X207989_at,0.000746622
X222208_s_at,0.00074615
X202457_s_at,0.000746149
X217215_s_at,0.00074593
X40420_at,0.000745366
X219202_at,0.000745145
X221365_at,0.000745048
AFFX.CreX.5_at,0.00074497
X217704_x_at,0.000744826
X206034_at,0.000744472
X213451_x_at,0.000743999
X214400_at,0.000743892
X219402_s_at,0.000743791
X205719_s_at,0.000743583
X203519_s_at,0.000743528
X218012_at,0.000743105
X201891_s_at,0.000742944
X208581_x_at,0.000742595
X209661_at,0.000742568
X203119_at,0.000742388
X218658_s_at,0.000742209
X219435_at,0.000742099
X205485_at,0.000742057
X202192_s_at,0.000741937
X202321_at,0.000741866
X210697_at,0.000741755
X37953_s_at,0.000741565
X205588_s_at,0.000741435
X215194_at,0.000741405
X211521_s_at,0.000741249
X218604_at,0.000741138
X216293_at,0.000741101
X216537_s_at,0.000741083
X212309_at,0.000740897
X209774_x_at,0.00074039
X221352_at,0.000740359
X216928_at,0.000740024
X211750_x_at,0.000739704
X212260_at,0.000739453
X211314_at,0.000738936
X220713_at,0.000738871
X205437_at,0.000738824
X216598_s_at,0.000738823
X201900_s_at,0.000738524
X210135_s_at,0.000738436
X217732_s_at,0.000738434
X212084_at,0.000738399
X209251_x_at,0.000738373
X200612_s_at,0.000738288
X217634_at,0.000738186
X207146_at,0.000737726
X210247_at,0.000737254
X208845_at,0.000737025
X222191_s_at,0.000736987
X219685_at,0.000736795
X217643_x_at,0.00073617
X203794_at,0.000736127
X217791_s_at,0.000736102
X213323_s_at,0.000735842
X204459_at,0.000735764
X219851_at,0.00073572
X206920_s_at,0.000735585
X206571_s_at,0.0007352
X214842_s_at,0.000735195
X201998_at,0.000735028
X218768_at,0.000734784
X212257_s_at,0.000734518
X205034_at,0.000734505
X212284_x_at,0.000734503
X203646_at,0.000734235
X207316_at,0.000734212
X221720_s_at,0.000733743
X210155_at,0.000733585
X210674_s_at,0.000733205
X221002_s_at,0.000732798
X204652_s_at,0.000732749
X213646_x_at,0.000732168
X209826_at,0.00073196
X222023_at,0.000731959
X200098_s_at,0.000731694
X216715_at,0.000731083
X215185_at,0.000730982
X219393_s_at,0.000730923
